=== A1_数量表 ===
Item ID,总销量,总取消数,总退货数(无平台介入),总退货数(平台介入),总退货数(平台强制退款),强制退货(仅退款),净销售
364846040441,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
364846040855,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
364874529073,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,1.77%,N/A,48.45%,-3.28%,N/A,N/A,N/A,N/A,N/A,-16.34%,-3.72%
364874537627,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-4.35%,108.70%,-100.00%,0.68%,N/A,N/A,N/A,N/A,N/A,-38.82%,-23.10%
364874543694,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
364886555235,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
364886559522,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-5.79%,N/A,-2.36%,-0.98%,N/A,N/A,N/A,N/A,N/A,-13.08%,-23.99%
364895025154,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-3.23%,-100.00%,-3.42%,3.36%,N/A,N/A,N/A,N/A,N/A,35.14%,111.18%
364899061504,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
364899103094,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
364899103775,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,3.38%,N/A,7.37%,-1.72%,N/A,N/A,N/A,N/A,N/A,-30.15%,-21.15%
364899104166,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
364899126323,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,14.24%,N/A,70.72%,-0.95%,N/A,N/A,N/A,N/A,N/A,-19.81%,-13.73%
364899128217,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,N/A,-7.78%,N/A,N/A,N/A,N/A,N/A,-42.86%,-30.97%
364899128619,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,-21.36%,1.79%,N/A,N/A,N/A,N/A,N/A,-10.75%,-5.49%
364899139160,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,2.38%,N/A,36.51%,-1.88%,N/A,N/A,N/A,N/A,N/A,40.64%,68.63%
364899140227,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,8.14%,N/A,-22.40%,-1.36%,N/A,N/A,N/A,N/A,N/A,-50.26%,-29.11%
364899485658,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,65.87%,-2.31%,N/A,N/A,N/A,N/A,N/A,26.33%,25.12%
364899495864,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
364899495982,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-8.22%,N/A,-0.67%,2.76%,N/A,N/A,N/A,N/A,N/A,21.32%,12.22%
364899496342,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-0.10%,N/A,-47.42%,1.81%,N/A,N/A,N/A,N/A,N/A,27.02%,18.17%
364899496527,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
364899496868,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,13.85%,N/A,14.11%,-8.14%,N/A,N/A,N/A,N/A,N/A,-89.56%,-24.89%
364899497377,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-5.33%,N/A,-1.44%,1.91%,N/A,N/A,N/A,N/A,N/A,-15.73%,-11.68%
364899498270,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-3.47%,N/A,-6.84%,0.97%,N/A,N/A,N/A,N/A,51.04%,26.78%,39.21%
364899498511,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-6.21%,N/A,4.70%,1.34%,N/A,N/A,N/A,N/A,100.00%,31.10%,35.25%
364909358423,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
364924103055,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
364927935169,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,1.78%,N/A,-0.04%,0.10%,N/A,N/A,N/A,N/A,N/A,52.51%,46.68%
364927977345,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,-12.45%,-3.23%,N/A,N/A,N/A,N/A,N/A,17.84%,4.23%
364931501726,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-2.12%,N/A,-23.00%,1.66%,N/A,N/A,N/A,N/A,N/A,15.09%,12.69%
364931524321,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
364931524436,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
364931570564,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-5.89%,N/A,-1.24%,0.58%,N/A,N/A,N/A,N/A,N/A,-1.44%,-3.86%
364931572574,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,2.65%,N/A,24.55%,-1.23%,N/A,N/A,N/A,N/A,100.00%,56.97%,48.40%
364931575568,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
364931577878,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
364931579487,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
364931617369,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
364931617600,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
364931617949,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
364931618109,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-2.30%,N/A,-1.58%,-0.20%,N/A,N/A,N/A,N/A,N/A,34.96%,17.70%
364942532456,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-3.23%,N/A,N/A,0.30%,N/A,N/A,N/A,N/A,N/A,-2.67%,-1.88%
364942651651,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-3.26%,N/A,N/A,-0.93%,N/A,N/A,N/A,N/A,N/A,10.81%,-0.26%
364967378163,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
364967397972,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-0.00%,N/A,-6.48%,0.43%,N/A,N/A,N/A,N/A,N/A,27.97%,17.05%
364969540369,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
364969548261,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
364983780685,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
364983786000,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,0.00%,0.00%,N/A,N/A,N/A,N/A,N/A,-104.74%,-35.39%
364983798537,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-3.26%,N/A,7.71%,-0.87%,N/A,N/A,N/A,N/A,N/A,22.55%,-2.93%
364985404258,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
364985405873,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,3.02%,N/A,39.81%,-1.94%,N/A,N/A,N/A,N/A,N/A,84.84%,3830.80%
364985433969,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,3.85%,N/A,-18.36%,0.96%,N/A,N/A,N/A,N/A,N/A,8.36%,13.03%
365024592158,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-4.88%,N/A,-3.04%,-0.37%,N/A,N/A,N/A,N/A,N/A,-0.38%,-3.38%
365108416441,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
365108418662,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
365142652835,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,N/A,-6.95%,N/A,N/A,N/A,N/A,N/A,-119.65%,-18.40%
365198804749,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,5.54%,N/A,19.75%,-0.59%,N/A,N/A,N/A,N/A,N/A,34.01%,22.40%
365198809694,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
365198817505,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,47.57%,-2.58%,N/A,N/A,N/A,N/A,N/A,13.81%,6.04%
365198842316,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
365198856663,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,5.34%,N/A,10.15%,-0.04%,N/A,N/A,N/A,N/A,N/A,-2.93%,0.29%
365198858661,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
365198859856,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,33.33%,-1.73%,N/A,N/A,N/A,N/A,N/A,100.00%,188.69%
365198877493,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
365198881884,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,35.00%,-1.91%,N/A,N/A,N/A,N/A,N/A,-165.62%,-20.70%
365204117547,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
365204117739,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,4.40%,-0.21%,N/A,N/A,N/A,N/A,N/A,1.11%,0.51%
365204117858,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-1.29%,N/A,15.86%,-1.02%,N/A,N/A,N/A,N/A,N/A,-0.47%,-1.47%
365204120302,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,31.20%,-1.50%,N/A,N/A,N/A,N/A,N/A,-24.13%,-10.80%
365204135531,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,41.67%,-2.06%,N/A,N/A,N/A,N/A,N/A,2.10%,0.34%
365204135956,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,-29.68%,1.87%,N/A,N/A,N/A,N/A,100.00%,-2.38%,2.14%
365204136252,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
365204137069,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-5.51%,N/A,11.76%,1.16%,N/A,N/A,N/A,N/A,N/A,13.19%,6.14%
365204138076,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,4.01%,N/A,51.48%,-2.17%,N/A,N/A,N/A,N/A,N/A,26.39%,23.04%
365204138492,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-2.59%,N/A,-26.58%,1.75%,N/A,N/A,N/A,N/A,N/A,-11.93%,-5.85%
365204139067,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-1.73%,N/A,110.79%,-3.66%,N/A,N/A,N/A,N/A,N/A,11.39%,-5.45%
365204139274,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,-44.69%,2.65%,N/A,N/A,N/A,N/A,N/A,44.10%,23.65%
365204151671,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,29.14%,-1.64%,N/A,N/A,N/A,N/A,100.00%,-29.76%,-0.07%
365204151882,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,-15.27%,1.21%,N/A,N/A,N/A,N/A,N/A,-45.05%,-19.14%
365204152176,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
365204156812,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
365204157074,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-3.84%,N/A,-33.67%,2.78%,N/A,N/A,N/A,N/A,N/A,12.01%,6.12%
365204157235,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,1.02%,N/A,29.87%,-3.17%,N/A,N/A,N/A,N/A,N/A,16.47%,13.68%
365292654654,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
365292655375,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.10%,N/A,-17.63%,-1.22%,N/A,N/A,N/A,N/A,N/A,-32.20%,-19.73%
365292655596,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-0.06%,N/A,-30.74%,1.80%,N/A,N/A,N/A,N/A,N/A,2.66%,4.55%
365292656149,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,25.79%,-1.30%,N/A,N/A,N/A,N/A,N/A,8.25%,14.57%
365292656229,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,4.99%,N/A,9.17%,-3.56%,N/A,N/A,N/A,N/A,N/A,-17.84%,-13.52%
365292702004,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
365315078522,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,11.50%,-0.64%,N/A,N/A,N/A,N/A,N/A,16.46%,21.91%
365315081483,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,-100.00%,13.92%,N/A,N/A,N/A,N/A,N/A,-8.99%,-0.44%
365315155211,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,10.00%,N/A,-17.42%,-5.54%,N/A,N/A,N/A,N/A,N/A,-29.87%,-10.93%
365766938772,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
365818711328,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
366091941578,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
366122832168,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
366122833129,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
366122833137,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
366122833237,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
403302982699,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-0.88%,N/A,-23.80%,-0.28%,N/A,N/A,N/A,N/A,N/A,3.90%,2.47%
403303063084,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-0.78%,N/A,47.56%,-4.92%,N/A,N/A,N/A,N/A,N/A,-22.52%,-17.16%
403303064335,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-1.69%,N/A,16.83%,-1.49%,N/A,N/A,N/A,N/A,N/A,-9.66%,-55.76%
403303078339,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
403303093349,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,99.49%,-3.60%,N/A,N/A,N/A,N/A,N/A,-23.54%,-36.13%
403303094314,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.50%,N/A,123.53%,-6.54%,N/A,N/A,N/A,N/A,N/A,-65.43%,-59.76%
403347185667,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,62.57%,-2.97%,N/A,N/A,N/A,N/A,100.00%,-41.78%,-6.94%
403402513862,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
403402556080,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.99%,N/A,-100.00%,-7.69%,N/A,N/A,N/A,N/A,N/A,-0.23%,-2.55%
403441086876,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,24.24%,-1.77%,N/A,N/A,N/A,N/A,N/A,16.79%,4.71%
403444345567,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,-11.82%,-3.89%,N/A,N/A,N/A,N/A,100.00%,-182.15%,-11.75%
403446312692,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
403446448007,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.02%,N/A,6.86%,-0.53%,N/A,N/A,N/A,N/A,N/A,15.27%,2.15%
403446448797,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
403446471883,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-1.89%,N/A,-49.14%,-0.78%,N/A,N/A,N/A,N/A,N/A,14.96%,1.18%
403446485774,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,-58.08%,4.29%,N/A,N/A,N/A,N/A,N/A,-10.21%,-0.69%
403446486252,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
403464617791,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.63%,N/A,-6.55%,1.42%,N/A,N/A,N/A,N/A,100.00%,69.26%,11.74%
403464669465,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,0.00%,0.00%,N/A,N/A,N/A,N/A,N/A,50.00%,12.33%
403464704391,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-0.01%,N/A,115.50%,-0.33%,N/A,N/A,N/A,N/A,100.00%,-8.47%,0.84%
403464714298,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,N/A,-1.01%,N/A,N/A,N/A,N/A,N/A,1.49%,0.00%
403464728368,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,-100.00%,0.00%,N/A,N/A,N/A,N/A,N/A,47.42%,11.10%
403464732331,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,-20.52%,1.79%,N/A,N/A,N/A,N/A,N/A,1.30%,0.45%
403464733790,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,-18.59%,-0.14%,N/A,N/A,N/A,N/A,100.00%,75.30%,13.22%
403541729105,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
403541735297,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
403541780164,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,39.28%,-18.25%,N/A,N/A,N/A,N/A,N/A,30.15%,0.92%
403541784199,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.01%,N/A,-59.22%,3.76%,N/A,N/A,N/A,N/A,100.00%,-75.92%,-5.64%
403541791679,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-0.02%,N/A,9.19%,-16.24%,N/A,N/A,N/A,N/A,N/A,16.60%,-0.82%
403681173235,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
403767269992,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.10%,N/A,-0.91%,0.14%,N/A,N/A,N/A,N/A,N/A,-16.62%,-18.12%
403767294155,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-2.05%,N/A,-7.82%,0.16%,N/A,N/A,N/A,N/A,N/A,-5.87%,-10.89%
403767299421,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,-29.57%,2.58%,N/A,N/A,N/A,N/A,N/A,16.08%,51.26%
403767305051,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,3.39%,N/A,-38.09%,3.56%,N/A,N/A,N/A,N/A,N/A,-1.82%,1.24%
403767314545,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,-24.24%,1.58%,N/A,N/A,N/A,N/A,N/A,-19.55%,-28.92%
403767350639,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
403800798087,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
404002544604,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,1.23%,N/A,-13.17%,2.65%,N/A,N/A,N/A,N/A,N/A,8.84%,10.23%
404002548929,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
404002572816,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.06%,N/A,50.00%,-1.67%,N/A,N/A,N/A,N/A,N/A,-0.83%,-2.21%
404002584753,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,-37.59%,1.77%,N/A,N/A,N/A,N/A,N/A,-8.27%,-10.51%
404002606197,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-5.95%,N/A,-22.38%,0.38%,N/A,N/A,N/A,N/A,N/A,-495.07%,-100.60%
404002607947,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
404097639940,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
404097640060,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
404097640348,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
404097677970,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
404097709970,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
404097713364,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,9.48%,N/A,0.05%,1.33%,N/A,N/A,N/A,N/A,100.00%,-22.36%,104.53%
404097713458,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,6.67%,N/A,45.94%,-6.59%,N/A,N/A,N/A,N/A,N/A,-58.12%,-52.11%
404097908180,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,9.05%,-6.84%,N/A,N/A,N/A,N/A,N/A,-13.40%,-38.49%
404097955688,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
404097972097,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,-17.74%,1.29%,N/A,N/A,N/A,N/A,N/A,24.05%,446.51%
404103164167,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
404200446494,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,-20.62%,1.33%,N/A,N/A,N/A,N/A,100.00%,-20.31%,16.03%
404200446503,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
404200446510,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.86%,N/A,0.52%,-0.99%,N/A,N/A,N/A,N/A,N/A,14.26%,21.77%
404200446525,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-1.05%,N/A,2.83%,0.86%,N/A,N/A,N/A,N/A,100.00%,1.43%,2.35%
404200446558,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,-32.31%,2.25%,N/A,N/A,N/A,N/A,N/A,-93.90%,-46.25%
404200446569,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
404200450341,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
404200450736,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-17.75%,N/A,19.82%,8.24%,N/A,N/A,N/A,N/A,N/A,100.00%,172.28%
404200450949,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-11.17%,N/A,-7.82%,4.47%,N/A,N/A,N/A,N/A,N/A,17.67%,25.13%
404200451103,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,19.96%,N/A,-24.34%,-4.10%,N/A,N/A,N/A,N/A,N/A,-62.06%,-36.16%
404200454365,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
404371676424,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-7.44%,N/A,-31.65%,1.56%,N/A,N/A,N/A,N/A,N/A,-44.95%,-37.67%
404371677525,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
404371680855,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
404371688513,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
404371692393,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,-1.16%,0.00%,N/A,N/A,N/A,N/A,N/A,2.72%,2.75%
404371699610,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-4.27%,N/A,-21.19%,2.16%,N/A,N/A,N/A,N/A,N/A,-1.46%,-6.02%
404371699667,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-17.62%,N/A,-8.40%,8.22%,N/A,N/A,N/A,N/A,N/A,16.81%,-7.92%
404454305084,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,-8.50%,0.69%,N/A,N/A,N/A,N/A,100.00%,-43.21%,-20.96%
404455728019,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-2.03%,N/A,1.39%,-0.56%,N/A,N/A,N/A,N/A,N/A,-38.78%,-34.96%
404455741864,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-32.57%,N/A,-13.73%,14.87%,N/A,N/A,N/A,N/A,N/A,85.03%,69.98%
404455741884,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,1.99%,N/A,-13.82%,1.31%,N/A,N/A,N/A,N/A,N/A,-18.66%,-15.23%
404455741972,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,33.19%,-1.48%,N/A,N/A,N/A,N/A,100.00%,11.98%,14.54%
404455764413,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
404455764688,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
404455764831,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
404472325179,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
404472716214,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-4.90%,N/A,12.64%,3.02%,N/A,N/A,N/A,N/A,N/A,15.01%,9.27%
404472732890,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,6.60%,N/A,20.49%,-5.71%,N/A,N/A,N/A,N/A,N/A,-89.82%,-34.89%
404472753295,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
404472756377,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.06%,N/A,70.04%,-2.48%,N/A,N/A,N/A,N/A,N/A,-22.67%,-17.16%
404472764113,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-3.03%,-100.00%,2.25%,2.72%,N/A,N/A,N/A,N/A,100.00%,12.67%,8.13%
404472770991,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-7.84%,N/A,-27.09%,1.05%,N/A,N/A,N/A,N/A,N/A,-16.96%,-21.65%
404472781951,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-0.04%,N/A,1.92%,0.00%,N/A,N/A,N/A,N/A,N/A,-3.61%,-3.80%
404472791142,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
404480767426,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,2.52%,N/A,14.62%,-0.33%,N/A,N/A,N/A,N/A,N/A,-6.08%,-8.89%
404482217750,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,-19.58%,1.27%,N/A,N/A,N/A,N/A,N/A,-23.57%,-29.73%
404482870406,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-0.23%,N/A,-4.17%,0.08%,N/A,N/A,N/A,N/A,N/A,16.07%,95.44%
404482889343,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
404482909942,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,6.60%,N/A,-17.92%,-4.33%,N/A,N/A,N/A,N/A,N/A,-64.28%,-40.61%
404486000139,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-0.08%,N/A,-9.89%,-0.46%,N/A,N/A,N/A,N/A,N/A,-8.29%,-10.52%
404490913017,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-4.11%,N/A,-47.18%,5.74%,N/A,N/A,N/A,N/A,100.00%,-11.61%,3.61%
404490919507,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-0.72%,N/A,-3.66%,0.10%,N/A,N/A,N/A,N/A,N/A,-5.58%,-5.14%
404490947065,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,10.91%,N/A,0.44%,-2.04%,N/A,N/A,N/A,N/A,N/A,0.85%,8.41%
404520716043,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
404520719931,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,-1.68%,0.00%,N/A,N/A,N/A,N/A,N/A,N/A,-63.49%
